%time,field.x,field.y,field.theta,field.linear_velocity,field.angular_velocity
1550525683097880710,5.544444561,5.544444561,0.0,0.0,0.0
1550525683113820178,5.544444561,5.544444561,0.0,0.0,0.0
1550525683129939740,5.544444561,5.544444561,0.0,0.0,0.0
1550525683145885142,5.544444561,5.544444561,0.0,0.0,0.0
1550525683161871404,5.544444561,5.544444561,0.0,0.0,0.0
1550525683177873405,5.544444561,5.544444561,0.0,0.0,0.0
1550525683193882041,5.544444561,5.544444561,0.0,0.0,0.0
1550525683209881215,5.544444561,5.544444561,0.0,0.0,0.0
1550525683225883973,5.544444561,5.544444561,0.0,0.0,0.0
1550525683241860424,5.544444561,5.544444561,0.0,0.0,0.0
1550525683257831405,5.544444561,5.544444561,0.0,0.0,0.0
1550525683273882482,5.544444561,5.544444561,0.0,0.0,0.0
1550525683289883540,5.544444561,5.544444561,0.0,0.0,0.0
1550525683305873491,5.544444561,5.544444561,0.0,0.0,0.0
1550525683321815187,5.544444561,5.544444561,0.0,0.0,0.0
1550525683337883841,5.544444561,5.544444561,0.0,0.0,0.0
1550525683353889468,5.544444561,5.544444561,0.0,0.0,0.0
1550525683369871246,5.544444561,5.544444561,0.0,0.0,0.0
1550525683385814585,5.544444561,5.544444561,0.0,0.0,0.0
1550525683401868851,5.544444561,5.544444561,0.0,0.0,0.0
1550525683417883855,5.544444561,5.544444561,0.0,0.0,0.0
1550525683433871232,5.544444561,5.544444561,0.0,0.0,0.0
1550525683449806952,5.544444561,5.544444561,0.0,0.0,0.0
1550525683465884818,5.544444561,5.544444561,0.0,0.0,0.0
1550525683481874964,5.544444561,5.544444561,0.0,0.0,0.0
1550525683497883519,5.544444561,5.544444561,0.0,0.0,0.0
1550525683513820893,5.544444561,5.544444561,0.0,0.0,0.0
1550525683529878869,5.544444561,5.544444561,0.0,0.0,0.0
1550525683545867265,5.544444561,5.544444561,0.0,0.0,0.0
1550525683561874248,5.544444561,5.544444561,0.0,0.0,0.0
1550525683577892672,5.544444561,5.544444561,0.0,0.0,0.0
1550525683593867512,5.544444561,5.544444561,0.0,0.0,0.0
1550525683609882259,5.544444561,5.544444561,0.0,0.0,0.0
1550525683625880851,5.544444561,5.544444561,0.0,0.0,0.0
1550525683641862328,5.544444561,5.544444561,0.0,0.0,0.0
1550525683657830008,5.544444561,5.544444561,0.0,0.0,0.0
1550525683673881925,5.544444561,5.544444561,0.0,0.0,0.0
1550525683689880775,5.544444561,5.544444561,0.0,0.0,0.0
1550525683705916200,5.544444561,5.544444561,0.0,0.0,0.0
1550525683721807740,5.544444561,5.544444561,0.0,0.0,0.0
1550525683737888038,5.544444561,5.544444561,0.0,0.0,0.0
1550525683753885246,5.544444561,5.544444561,0.0,0.0,0.0
1550525683769870756,5.544444561,5.544444561,0.0,0.0,0.0
1550525683785809537,5.544444561,5.544444561,0.0,0.0,0.0
1550525683801873489,5.544444561,5.544444561,0.0,0.0,0.0
1550525683817874044,5.544444561,5.544444561,0.0,0.0,0.0
1550525683833878680,5.544444561,5.544444561,0.0,0.0,0.0
1550525683849809062,5.544444561,5.544444561,0.0,0.0,0.0
1550525683865821108,5.544444561,5.544444561,0.0320000015199,0.0,2.0
1550525683881903451,5.544444561,5.544444561,0.0640000030398,0.0,2.0
1550525683898055914,5.544444561,5.544444561,0.0960000008345,0.0,2.0
1550525683913888220,5.544444561,5.544444561,0.12800000608,0.0,2.0
1550525683929949238,5.544444561,5.544444561,0.159999996424,0.0,2.0
1550525683945896760,5.544444561,5.544444561,0.192000001669,0.0,2.0
1550525683961849712,5.544444561,5.544444561,0.224000006914,0.0,2.0
1550525683977898804,5.544444561,5.544444561,0.256000012159,0.0,2.0
1550525683994371535,5.544444561,5.544444561,0.287999987602,0.0,2.0
1550525684009866439,5.544444561,5.544444561,0.319999992847,0.0,2.0
1550525684025874347,5.544444561,5.544444561,0.351999998093,0.0,2.0
1550525684041859124,5.544444561,5.544444561,0.384000003338,0.0,2.0
1550525684060496193,5.544444561,5.544444561,0.416000008583,0.0,2.0
1550525684073865251,5.544444561,5.544444561,0.448000013828,0.0,2.0
1550525684089876207,5.544444561,5.544444561,0.479999989271,0.0,2.0
1550525684105862549,5.544444561,5.544444561,0.512000024319,0.0,2.0
1550525684127204935,5.544444561,5.544444561,0.544000029564,0.0,2.0
1550525684137914760,5.544444561,5.544444561,0.575999975204,0.0,2.0
1550525684153917042,5.544444561,5.544444561,0.60799998045,0.0,2.0
1550525684169891972,5.544444561,5.544444561,0.639999985695,0.0,2.0
1550525684193866292,5.544444561,5.544444561,0.67199999094,0.0,2.0
1550525684201924712,5.544444561,5.544444561,0.703999996185,0.0,2.0
1550525684217930165,5.544444561,5.544444561,0.736000001431,0.0,2.0
1550525684233909026,5.544444561,5.544444561,0.768000006676,0.0,2.0
1550525684260652949,5.544444561,5.544444561,0.800000011921,0.0,2.0
1550525684265924243,5.544444561,5.544444561,0.832000017166,0.0,2.0
1550525684281937013,5.544444561,5.544444561,0.864000022411,0.0,2.0
1550525684297924219,5.544444561,5.544444561,0.896000027657,0.0,2.0
1550525684313839885,5.544444561,5.544444561,0.927999973297,0.0,2.0
1550525684329904212,5.544444561,5.544444561,0.959999978542,0.0,2.0
1550525684345974055,5.544444561,5.544444561,0.991999983788,0.0,2.0
1550525684361920054,5.544444561,5.544444561,1.02400004864,0.0,2.0
1550525684377877854,5.544444561,5.544444561,1.05599999428,0.0,2.0
1550525684393966072,5.544444561,5.544444561,1.08800005913,0.0,2.0
1550525684410002664,5.544444561,5.544444561,1.12000000477,0.0,2.0
1550525684425930931,5.544444561,5.544444561,1.15199995041,0.0,2.0
1550525684441904885,5.544444561,5.544444561,1.18400001526,0.0,2.0
1550525684460656295,5.544444561,5.544444561,1.2159999609,0.0,2.0
1550525684473896377,5.544444561,5.544444561,1.24800002575,0.0,2.0
1550525684489902210,5.544444561,5.544444561,1.27999997139,0.0,2.0
1550525684505929534,5.544444561,5.544444561,1.31200003624,0.0,2.0
1550525684527244341,5.544444561,5.544444561,1.34399998188,0.0,2.0
1550525684537894627,5.544444561,5.544444561,1.37600004673,0.0,2.0
1550525684554028866,5.544444561,5.544444561,1.40799999237,0.0,2.0
1550525684569860848,5.544444561,5.544444561,1.44000005722,0.0,2.0
1550525684593797172,5.544444561,5.544444561,1.47200000286,0.0,2.0
1550525684601916763,5.544444561,5.544444561,1.5039999485,0.0,2.0
1550525684617949527,5.544444561,5.544444561,1.53600001335,0.0,2.0
1550525684633897320,5.544444561,5.544444561,1.56799995899,0.0,2.0
1550525684660561927,5.544444561,5.544444561,1.60000002384,0.0,2.0
1550525684665911186,5.544444561,5.544444561,1.63199996948,0.0,2.0
1550525684681903703,5.544444561,5.544444561,1.66400003433,0.0,2.0
1550525684697919260,5.544444561,5.544444561,1.69599997997,0.0,2.0
1550525684713809500,5.544444561,5.544444561,1.72800004482,0.0,2.0
1550525684729879402,5.544444561,5.544444561,1.75999999046,0.0,2.0
1550525684745872564,5.544444561,5.544444561,1.79200005531,0.0,2.0
1550525684761898353,5.544444561,5.544444561,1.82400000095,0.0,2.0
1550525684777810412,5.544444561,5.544444561,1.85599994659,0.0,2.0
1550525684793915165,5.544444561,5.544444561,1.88800001144,0.0,2.0
1550525684809888387,5.544444561,5.544444561,1.91999995708,0.0,2.0
1550525684825927527,5.544444561,5.544444561,1.95200002193,0.0,2.0
1550525684841943541,5.544444561,5.544444561,1.98399996758,0.0,2.0
1550525684860916446,5.544444561,5.544444561,2.01600003242,0.0,2.0
1550525684873895297,5.53066396713,5.57332515717,2.01600003242,2.0,0.0
1550525684889919859,5.51688337326,5.60220623016,2.01600003242,2.0,0.0
1550525684905879054,5.50310277939,5.63108682632,2.01600003242,2.0,0.0
1550525684927210625,5.48932218552,5.65996742249,2.01600003242,2.0,0.0
1550525684937889271,5.47554206848,5.68884801865,2.01600003242,2.0,0.0
1550525684953906629,5.46176147461,5.71772909164,2.01600003242,2.0,0.0
1550525684969850814,5.44798088074,5.74660968781,2.01600003242,2.0,0.0
1550525684994166100,5.43420028687,5.77549028397,2.01600003242,2.0,0.0
1550525685001884776,5.42041969299,5.80437135696,2.01600003242,2.0,0.0
1550525685017905512,5.40663909912,5.83325195312,2.01600003242,2.0,0.0
1550525685033878388,5.39285850525,5.86213254929,2.01600003242,2.0,0.0
1550525685060838005,5.37907791138,5.89101314545,2.01600003242,2.0,0.0
1550525685065915067,5.36529779434,5.91989421844,2.01600003242,2.0,0.0
1550525685081996768,5.35151720047,5.94877481461,2.01600003242,2.0,0.0
1550525685097894860,5.3377366066,5.97765541077,2.01600003242,2.0,0.0
1550525685113829171,5.32395601273,6.00653648376,2.01600003242,2.0,0.0
1550525685129999930,5.31017541885,6.03541707993,2.01600003242,2.0,0.0
1550525685145932800,5.29639482498,6.06429767609,2.01600003242,2.0,0.0
1550525685161934849,5.28261423111,6.09317874908,2.01600003242,2.0,0.0
1550525685177846698,5.26883363724,6.12205934525,2.01600003242,2.0,0.0
1550525685194231286,5.2550535202,6.15093994141,2.01600003242,2.0,0.0
1550525685209921313,5.24127292633,6.17982053757,2.01600003242,2.0,0.0
1550525685225915147,5.22749233246,6.20870161057,2.01600003242,2.0,0.0
1550525685241892684,5.21371173859,6.23758220673,2.01600003242,2.0,0.0
1550525685260766167,5.19993114471,6.26646280289,2.01600003242,2.0,0.0
1550525685273938464,5.18615055084,6.29534387589,2.01600003242,2.0,0.0
1550525685289914678,5.17236995697,6.32422447205,2.01600003242,2.0,0.0
1550525685305899265,5.1585893631,6.35310506821,2.01600003242,2.0,0.0
1550525685327247277,5.14480924606,6.38198566437,2.01600003242,2.0,0.0
1550525685337949027,5.13102865219,6.41086673737,2.01600003242,2.0,0.0
1550525685353908441,5.11724805832,6.43974733353,2.01600003242,2.0,0.0
1550525685369876059,5.10346746445,6.46862792969,2.01600003242,2.0,0.0
1550525685393973581,5.08968687057,6.49750900269,2.01600003242,2.0,0.0
1550525685401876239,5.0759062767,6.52638959885,2.01600003242,2.0,0.0
1550525685417901521,5.06212568283,6.55527019501,2.01600003242,2.0,0.0
1550525685433874516,5.04834508896,6.58415079117,2.01600003242,2.0,0.0
1550525685460720606,5.03456497192,6.61303186417,2.01600003242,2.0,0.0
1550525685465893035,5.02078437805,6.64191246033,2.01600003242,2.0,0.0
1550525685481835786,5.00700378418,6.67079305649,2.01600003242,2.0,0.0
1550525685497818276,4.99322319031,6.69967412949,2.01600003242,2.0,0.0
1550525685513806675,4.97944259644,6.72855472565,2.01600003242,2.0,0.0
1550525685529926335,4.96566200256,6.75743532181,2.01600003242,2.0,0.0
1550525685545956587,4.95188140869,6.78631639481,2.01600003242,2.0,0.0
1550525685561897552,4.93810081482,6.81519699097,2.01600003242,2.0,0.0
1550525685577863017,4.92432069778,6.84407758713,2.01600003242,2.0,0.0
1550525685594063085,4.91054010391,6.87295818329,2.01600003242,2.0,0.0
1550525685609872955,4.89675951004,6.90183925629,2.01600003242,2.0,0.0
1550525685625906937,4.88297891617,6.93071985245,2.01600003242,2.0,0.0
1550525685641859318,4.8691983223,6.95960044861,2.01600003242,2.0,0.0
1550525685660728450,4.85541772842,6.98848152161,2.01600003242,2.0,0.0
1550525685673879190,4.84163713455,7.01736211777,2.01600003242,2.0,0.0
1550525685690011344,4.82785654068,7.04624271393,2.01600003242,2.0,0.0
1550525685705858297,4.81407642365,7.07512331009,2.01600003242,2.0,0.0
1550525685727430794,4.80029582977,7.10400438309,2.01600003242,2.0,0.0
1550525685737872461,4.7865152359,7.13288497925,2.01600003242,2.0,0.0
1550525685754018903,4.77273464203,7.16176557541,2.01600003242,2.0,0.0
1550525685769878153,4.75895404816,7.19064664841,2.01600003242,2.0,0.0
1550525685793949965,4.74517345428,7.21952724457,2.01600003242,2.0,0.0
1550525685801913032,4.73139286041,7.24840784073,2.01600003242,2.0,0.0
1550525685817900713,4.71761226654,7.27728843689,2.01600003242,2.0,0.0
1550525685833899497,4.70383214951,7.30616950989,2.01600003242,2.0,0.0
1550525685860416540,4.69005155563,7.33505010605,2.01600003242,2.0,0.0
1550525685865922077,4.67627096176,7.36393070221,2.01600003242,2.0,0.0
1550525685881920338,4.66249036789,7.39281177521,2.01600003242,2.0,0.0
1550525685897939553,4.64870977402,7.42169237137,2.01600003242,2.0,0.0
1550525685913851971,4.63492918015,7.45057296753,2.01600003242,2.0,0.0
1550525685929958246,4.62114858627,7.47945404053,2.01600003242,2.0,0.0
1550525685945998164,4.6073679924,7.50833463669,2.01600003242,2.0,0.0
1550525685961828099,4.59358787537,7.53721523285,2.01600003242,2.0,0.0
1550525685977909503,4.57980728149,7.56609582901,2.01600003242,2.0,0.0
1550525685993914774,4.56602668762,7.59497690201,2.01600003242,2.0,0.0
1550525686009934907,4.55224609375,7.62385749817,2.01600003242,2.0,0.0
1550525686026009972,4.53846549988,7.65273809433,2.01600003242,2.0,0.0
1550525686041850375,4.52468490601,7.68161916733,2.01600003242,2.0,0.0
1550525686060539107,4.51090431213,7.71049976349,2.01600003242,2.0,0.0
1550525686073904371,4.49712371826,7.73938035965,2.01600003242,2.0,0.0
1550525686089944632,4.48334360123,7.76826095581,2.01600003242,2.0,0.0
1550525686105904058,4.46956300735,7.79714202881,2.01600003242,2.0,0.0
1550525686127246318,4.45578241348,7.82602262497,2.01600003242,2.0,0.0
1550525686137861163,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686153883212,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686169909288,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686185838944,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686201873617,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686217876677,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686233894366,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686249865347,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686265877091,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686281877134,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686297875216,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686313836321,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686329875796,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686345933117,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686361894048,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686377897436,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686393874182,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686409883296,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686425884151,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686441902732,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686457837750,4.45578241348,7.82602262497,2.01600003242,0.0,0.0
1550525686473921088,4.45578241348,7.82602262497,2.04800009727,0.0,2.0
1550525686489945705,4.45578241348,7.82602262497,2.07999992371,0.0,2.0
1550525686505898932,4.45578241348,7.82602262497,2.11199998856,0.0,2.0
1550525686527183983,4.45578241348,7.82602262497,2.14400005341,0.0,2.0
1550525686537935441,4.45578241348,7.82602262497,2.17600011826,0.0,2.0
1550525686553908023,4.45578241348,7.82602262497,2.20799994469,0.0,2.0
1550525686569920385,4.45578241348,7.82602262497,2.24000000954,0.0,2.0
1550525686593874169,4.45578241348,7.82602262497,2.27200007439,0.0,2.0
1550525686601934976,4.45578241348,7.82602262497,2.30399990082,0.0,2.0
1550525686617939432,4.45578241348,7.82602262497,2.33599996567,0.0,2.0
1550525686633880081,4.45578241348,7.82602262497,2.36800003052,0.0,2.0
1550525686660665045,4.45578241348,7.82602262497,2.40000009537,0.0,2.0
1550525686665883571,4.45578241348,7.82602262497,2.4319999218,0.0,2.0
1550525686681869770,4.45578241348,7.82602262497,2.46399998665,0.0,2.0
1550525686697874012,4.45578241348,7.82602262497,2.4960000515,0.0,2.0
1550525686713826302,4.45578241348,7.82602262497,2.52800011635,0.0,2.0
1550525686729886098,4.45578241348,7.82602262497,2.55999994278,0.0,2.0
1550525686745932558,4.45578241348,7.82602262497,2.59200000763,0.0,2.0
1550525686761893055,4.45578241348,7.82602262497,2.62400007248,0.0,2.0
1550525686777882120,4.45578241348,7.82602262497,2.65599989891,0.0,2.0
1550525686793872004,4.45578241348,7.82602262497,2.68799996376,0.0,2.0
1550525686809866797,4.45578241348,7.82602262497,2.72000002861,0.0,2.0
1550525686825917463,4.45578241348,7.82602262497,2.75200009346,0.0,2.0
1550525686841870193,4.45578241348,7.82602262497,2.78399991989,0.0,2.0
1550525686860499008,4.45578241348,7.82602262497,2.81599998474,0.0,2.0
1550525686873903915,4.45578241348,7.82602262497,2.84800004959,0.0,2.0
1550525686889881758,4.45578241348,7.82602262497,2.88000011444,0.0,2.0
1550525686905890344,4.45578241348,7.82602262497,2.91199994087,0.0,2.0
1550525686927224557,4.45578241348,7.82602262497,2.94400000572,0.0,2.0
1550525686937906303,4.45578241348,7.82602262497,2.97600007057,0.0,2.0
1550525686953860472,4.45578241348,7.82602262497,3.007999897,0.0,2.0
1550525686969798393,4.45578241348,7.82602262497,3.03999996185,0.0,2.0
1550525686993853924,4.45578241348,7.82602262497,3.0720000267,0.0,2.0
1550525687001833790,4.42385959625,7.82824802399,3.0720000267,2.0,0.0
1550525687017830808,4.39193725586,7.83047294617,3.0720000267,2.0,0.0
1550525687033895910,4.36001491547,7.83269834518,3.0720000267,2.0,0.0
1550525687060660416,4.32809209824,7.83492326736,3.0720000267,2.0,0.0
1550525687065934430,4.29616975784,7.83714866638,3.0720000267,2.0,0.0
1550525687082048190,4.26424694061,7.83937358856,3.0720000267,2.0,0.0
1550525687097859889,4.23232460022,7.84159898758,3.0720000267,2.0,0.0
1550525687113811579,4.20040178299,7.84382390976,3.0720000267,2.0,0.0
1550525687129965534,4.1684794426,7.84604930878,3.0720000267,2.0,0.0
1550525687145920737,4.1365571022,7.84827423096,3.0720000267,2.0,0.0
1550525687161891934,4.10463428497,7.85049962997,3.0720000267,2.0,0.0
1550525687177819713,4.07271194458,7.85272455215,3.0720000267,2.0,0.0
1550525687193886558,4.04078912735,7.85494995117,3.0720000267,2.0,0.0
1550525687209986310,4.00886678696,7.85717487335,3.0720000267,2.0,0.0
1550525687225934998,3.97694420815,7.85940027237,3.0720000267,2.0,0.0
1550525687241927441,3.94502162933,7.86162519455,3.0720000267,2.0,0.0
1550525687260446813,3.91309905052,7.86385059357,3.0720000267,2.0,0.0
1550525687273907747,3.88117647171,7.86607551575,3.0720000267,2.0,0.0
1550525687289964253,3.84925413132,7.86830091476,3.0720000267,2.0,0.0
1550525687305941500,3.81733155251,7.87052583694,3.0720000267,2.0,0.0
1550525687327203161,3.78540897369,7.87275123596,3.0720000267,2.0,0.0
1550525687337895924,3.75348639488,7.87497615814,3.0720000267,2.0,0.0
1550525687353970823,3.72156381607,7.87720155716,3.0720000267,2.0,0.0
1550525687369895042,3.68964123726,7.87942647934,3.0720000267,2.0,0.0
1550525687393982987,3.65771889687,7.88165187836,3.0720000267,2.0,0.0
1550525687401906327,3.62579631805,7.88387680054,3.0720000267,2.0,0.0
1550525687417946938,3.59387373924,7.88610219955,3.0720000267,2.0,0.0
1550525687433901571,3.56195116043,7.88832712173,3.0720000267,2.0,0.0
1550525687460392069,3.53002858162,7.89055252075,3.0720000267,2.0,0.0
1550525687465905101,3.49810600281,7.89277744293,3.0720000267,2.0,0.0
1550525687481982230,3.46618366241,7.89500284195,3.0720000267,2.0,0.0
1550525687498078428,3.4342610836,7.89722824097,3.0720000267,2.0,0.0
1550525687513822740,3.40233850479,7.89945316315,3.0720000267,2.0,0.0
1550525687529891230,3.37041592598,7.90167856216,3.0720000267,2.0,0.0
1550525687545910575,3.33849334717,7.90390348434,3.0720000267,2.0,0.0
1550525687562002388,3.30657076836,7.90612888336,3.0720000267,2.0,0.0
1550525687577874654,3.27464818954,7.90835380554,3.0720000267,2.0,0.0
1550525687593906491,3.24272584915,7.91057920456,3.0720000267,2.0,0.0
1550525687609965932,3.21080327034,7.91280412674,3.0720000267,2.0,0.0
1550525687626070943,3.17888069153,7.91502952576,3.0720000267,2.0,0.0
1550525687641904708,3.14695811272,7.91725444794,3.0720000267,2.0,0.0
1550525687660573041,3.11503553391,7.91947984695,3.0720000267,2.0,0.0
1550525687673929488,3.08311295509,7.92170476913,3.0720000267,2.0,0.0
1550525687689922107,3.0511906147,7.92393016815,3.0720000267,2.0,0.0
1550525687705895247,3.01926803589,7.92615509033,3.0720000267,2.0,0.0
1550525687727281717,2.98734545708,7.92838048935,3.0720000267,2.0,0.0
1550525687737931703,2.95542287827,7.93060541153,3.0720000267,2.0,0.0
1550525687754086378,2.92350029945,7.93283081055,3.0720000267,2.0,0.0
1550525687769936809,2.89157772064,7.93505573273,3.0720000267,2.0,0.0
1550525687793877600,2.85965538025,7.93728113174,3.0720000267,2.0,0.0
1550525687801921878,2.82773280144,7.93950605392,3.0720000267,2.0,0.0
1550525687817976084,2.79581022263,7.94173145294,3.0720000267,2.0,0.0
1550525687833913614,2.76388764381,7.94395637512,3.0720000267,2.0,0.0
1550525687860461718,2.731965065,7.94618177414,3.0720000267,2.0,0.0
1550525687865919126,2.70004248619,7.94840669632,3.0720000267,2.0,0.0
1550525687882030398,2.66811990738,7.95063209534,3.0720000267,2.0,0.0
1550525687897926632,2.63619756699,7.95285701752,3.0720000267,2.0,0.0
1550525687913820412,2.60427498817,7.95508241653,3.0720000267,2.0,0.0
1550525687929903196,2.57235240936,7.95730733871,3.0720000267,2.0,0.0
1550525687945917821,2.54042983055,7.95953273773,3.0720000267,2.0,0.0
1550525687961818258,2.50850725174,7.96175765991,3.0720000267,2.0,0.0
1550525687977852363,2.47658467293,7.96398305893,3.0720000267,2.0,0.0
1550525687993885002,2.44466233253,7.96620798111,3.0720000267,2.0,0.0
1550525688009834769,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688025880082,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688041877793,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688057866500,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688073875511,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688089882479,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688105901385,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688121842577,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688137905432,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688153904072,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688169893105,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688185826420,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688201892805,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688217886516,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688233878085,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688249821307,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688265884130,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688281883470,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688297882576,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688313850002,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688329911451,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688345913034,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688361911585,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688377915917,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688393917077,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688409914085,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688425875919,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688441886916,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688457835017,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688473908908,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688489901066,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688505881517,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688521826506,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688537886469,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688553895582,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688569961317,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688585881768,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688601955935,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688617950459,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688634147140,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688650007127,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688666029276,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688681925615,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688697899768,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688713886695,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688729928099,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688745869390,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688761875431,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688777867652,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688793830768,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688809871170,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688825882606,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688841860297,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688857811812,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688873880820,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688889874362,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688905922441,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688921856168,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688937922012,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688953894362,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688969836909,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525688985836491,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689001903040,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689017818054,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689033885773,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689049867171,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689065882570,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689081882476,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689097888690,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689113837129,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689129874299,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689145886866,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689161923062,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689177905847,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689193910840,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689209881763,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689225885425,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689241899349,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689257870015,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
1550525689273875080,2.44466233253,7.96620798111,3.0720000267,0.0,0.0
